FeedbackID,CustomerID,ProductID,Review,Rating,Date
FB036394,CUST010173,P0012,"Very happy with the purchase, smooth experience",4,2023-11-03
FB036395,CUST047935,P0434,"Average performance, heats up a bit while gaming",3,2026-04-02
FB036396,CUST020077,P0185,"Excellent phone, camera quality is amazing",4,2025-01-31
FB036397,CUST035472,P0519,Build quality and after-sales support are great,4,2024-03-21
FB036398,CUST020776,P0020,"Average performance, heats up a bit while gaming",3,2026-04-07
FB036399,CUST000107,P0576,"Very happy with the purchase, smooth experience",5,2026-02-12
FB036400,CUST011940,P0532,"It's fine, delivery took a couple of extra days",3,2025-01-31
FB036401,CUST014914,P0496,Build quality and after-sales support are great,5,2023-12-22
FB036402,CUST013378,P0370,Build quality and after-sales support are great,4,2024-04-10
FB036403,CUST045936,P0342,Super fast delivery and genuine product,4,2025-06-14
FB036404,CUST034268,P0341,"Excellent phone, camera quality is amazing",4,2025-07-22
FB036405,CUST002984,P0076,"Great value for money, battery life is superb",5,2026-05-23
FB036406,CUST042985,P0596,"Phone is okay, expected slightly better battery",3,2026-02-06
FB036407,CUST000909,P0027,Loved the display and performance,5,2025-02-21
FB036408,CUST008774,P0393,"Excellent phone, camera quality is amazing",5,2023-12-12
FB036409,CUST015888,P0402,Super fast delivery and genuine product,5,2023-11-25
FB036410,CUST023917,P0175,"Great value for money, battery life is superb",4,2026-05-26
FB036411,CUST022220,P0324,"Phone hung frequently, had to get it exchanged",1,2024-04-21
FB036412,CUST017332,P0002,Build quality and after-sales support are great,5,2023-12-09
FB036413,CUST042086,P0541,"Phone is okay, expected slightly better battery",3,2024-02-03
FB036414,CUST036106,P0176,Super fast delivery and genuine product,5,2024-05-05
FB036415,CUST044956,P0494,"Phone is okay, expected slightly better battery",3,2023-11-01
FB036416,CUST018519,P0247,"Phone is okay, expected slightly better battery",3,2026-04-14
FB036417,CUST036024,P0411,"It's fine, delivery took a couple of extra days",3,2024-01-16
FB036418,CUST016595,P0175,"It's fine, delivery took a couple of extra days",3,2026-04-01
FB036419,CUST046307,P0547,"Great value for money, battery life is superb",4,2025-07-09
FB036420,CUST002693,P0262,"Phone hung frequently, had to get it exchanged",1,2025-11-02
FB036421,CUST035452,P0419,Loved the display and performance,5,2026-04-29
FB036422,CUST040745,P0557,"Excellent phone, camera quality is amazing",4,2023-10-02
FB036423,CUST005558,P0391,Warranty claim process was very slow,2,2025-10-25
FB036424,CUST020569,P0406,"Poor packaging, box was damaged on arrival",1,2024-08-22
FB036425,CUST033178,P0355,"Great value for money, battery life is superb",4,2026-03-08
FB036426,CUST011413,P0574,Super fast delivery and genuine product,5,2025-07-22
FB036427,CUST044455,P0465,Loved the display and performance,4,2025-08-22
FB036428,CUST006451,P0370,"Phone hung frequently, had to get it exchanged",2,2025-06-22
FB036429,CUST046459,P0129,Loved the display and performance,5,2023-07-06
FB036430,CUST024176,P0165,"Excellent phone, camera quality is amazing",5,2025-01-18
FB036431,CUST026135,P0192,Build quality and after-sales support are great,5,2023-09-14
FB036432,CUST007632,P0336,"Excellent phone, camera quality is amazing",4,2026-06-09
FB036433,CUST048073,P0018,"Phone is okay, expected slightly better battery",3,2026-01-07
FB036434,CUST013193,P0435,"Phone is okay, expected slightly better battery",3,2025-10-04
FB036435,CUST038774,P0022,Super fast delivery and genuine product,4,2024-11-05
FB036436,CUST024096,P0494,Warranty claim process was very slow,1,2026-02-22
FB036437,CUST043801,P0580,"Battery drains too fast, not worth the price",2,2023-08-12
FB036438,CUST002896,P0473,Loved the display and performance,4,2026-01-04
FB036439,CUST005799,P0464,"Average performance, heats up a bit while gaming",3,2023-11-10
FB036440,CUST030805,P0574,Build quality and after-sales support are great,5,2023-11-23
FB036441,CUST025371,P0275,Super fast delivery and genuine product,4,2024-07-03
FB036442,CUST024824,P0391,Build quality and after-sales support are great,4,2025-11-16
FB036443,CUST020703,P0194,"Excellent phone, camera quality is amazing",4,2024-12-31
FB036444,CUST000207,P0485,"Average performance, heats up a bit while gaming",3,2026-01-13
FB036445,CUST038175,P0508,"Average performance, heats up a bit while gaming",3,2024-06-28
FB036446,CUST008812,P0275,Super fast delivery and genuine product,4,2025-04-19
FB036447,CUST022020,P0573,Build quality and after-sales support are great,5,2023-07-13
FB036448,CUST038147,P0090,"Very happy with the purchase, smooth experience",5,2025-10-08
FB036449,CUST036033,P0194,"It's fine, delivery took a couple of extra days",3,2023-12-20
FB036450,CUST024398,P0513,Loved the display and performance,5,2023-09-07
FB036451,CUST046975,P0434,"Phone hung frequently, had to get it exchanged",1,2023-09-18
FB036452,CUST021417,P0118,"It's fine, delivery took a couple of extra days",3,2024-08-10
FB036453,CUST006138,P0450,"Phone is okay, expected slightly better battery",3,2024-10-07
FB036454,CUST024597,P0585,"Great value for money, battery life is superb",5,2024-01-31
FB036455,CUST000389,P0368,"Poor packaging, box was damaged on arrival",2,2025-02-08
FB036456,CUST048800,P0448,"Great value for money, battery life is superb",5,2024-05-07
FB036457,CUST007206,P0321,"Received a scratched unit, very disappointed",1,2025-12-10
FB036458,CUST022227,P0207,"Average performance, heats up a bit while gaming",3,2025-04-22
FB036459,CUST011528,P0425,"Phone is okay, expected slightly better battery",3,2024-06-22
FB036460,CUST045054,P0488,"Great value for money, battery life is superb",5,2024-09-19
FB036461,CUST002576,P0482,"Great value for money, battery life is superb",4,2024-05-12
FB036462,CUST043341,P0336,Warranty claim process was very slow,2,2023-10-09
FB036463,CUST004480,P0295,"Phone is okay, expected slightly better battery",3,2023-07-22
FB036464,CUST030332,P0342,"Received a scratched unit, very disappointed",2,2024-01-06
FB036465,CUST022951,P0437,"Received a scratched unit, very disappointed",2,2025-04-05
FB036466,CUST037705,P0395,Warranty claim process was very slow,2,2023-11-23
FB036467,CUST012166,P0291,"Excellent phone, camera quality is amazing",4,2023-12-22
FB036468,CUST018917,P0176,"Average performance, heats up a bit while gaming",3,2026-01-30
FB036469,CUST042608,P0450,"Great value for money, battery life is superb",4,2025-09-24
FB036470,CUST011196,P0573,Super fast delivery and genuine product,5,2025-11-21
FB036471,CUST003627,P0017,Warranty claim process was very slow,2,2026-03-15
FB036472,CUST026990,P0266,"Average performance, heats up a bit while gaming",3,2023-11-07
FB036473,CUST045076,P0318,"Received a scratched unit, very disappointed",1,2023-09-20
FB036474,CUST010366,P0029,"Battery drains too fast, not worth the price",2,2025-11-18
FB036475,CUST002245,P0425,Build quality and after-sales support are great,4,2026-02-01
FB036476,CUST037385,P0113,"It's fine, delivery took a couple of extra days",3,2024-05-07
FB036477,CUST040680,P0107,"Excellent phone, camera quality is amazing",5,2023-09-26
FB036478,CUST037901,P0104,"Received a scratched unit, very disappointed",1,2025-04-30
FB036479,CUST032126,P0318,Loved the display and performance,5,2025-06-23
FB036480,CUST028522,P0444,"Very happy with the purchase, smooth experience",5,2025-12-25
FB036481,CUST040291,P0232,"Phone is okay, expected slightly better battery",3,2025-05-15
FB036482,CUST006303,P0086,"Very happy with the purchase, smooth experience",5,2023-07-22
FB036483,CUST049515,P0295,"Very happy with the purchase, smooth experience",4,2025-02-01
FB036484,CUST022931,P0293,"Very happy with the purchase, smooth experience",5,2023-10-02
FB036485,CUST027089,P0241,Super fast delivery and genuine product,4,2025-10-17
FB036486,CUST041734,P0395,"Phone is okay, expected slightly better battery",3,2023-12-30
FB036487,CUST049080,P0500,Build quality and after-sales support are great,4,2023-11-17
FB036488,CUST029577,P0115,Super fast delivery and genuine product,5,2026-01-30
FB036489,CUST004456,P0298,"Received a scratched unit, very disappointed",1,2024-02-13
FB036490,CUST043183,P0398,"Excellent phone, camera quality is amazing",4,2025-04-15
FB036491,CUST015940,P0282,"Very happy with the purchase, smooth experience",4,2023-08-11
FB036492,CUST017769,P0134,"Very happy with the purchase, smooth experience",4,2024-06-17
FB036493,CUST026569,P0417,"Excellent phone, camera quality is amazing",4,2023-09-04
FB036494,CUST012783,P0433,"Great value for money, battery life is superb",4,2025-04-04
FB036495,CUST015485,P0365,"Great value for money, battery life is superb",4,2023-12-02
FB036496,CUST047287,P0098,"Phone hung frequently, had to get it exchanged",1,2024-04-24
FB036497,CUST028482,P0324,Super fast delivery and genuine product,4,2026-01-03
FB036498,CUST046539,P0456,"Very happy with the purchase, smooth experience",4,2025-07-04
FB036499,CUST029973,P0049,"Phone is okay, expected slightly better battery",3,2025-10-09
FB036500,CUST024891,P0145,"It's fine, delivery took a couple of extra days",3,2026-03-03
FB036501,CUST002414,P0461,Loved the display and performance,4,2025-02-16
FB036502,CUST033614,P0046,"Excellent phone, camera quality is amazing",4,2024-07-13
FB036503,CUST024302,P0277,Super fast delivery and genuine product,4,2025-07-02
FB036504,CUST035516,P0438,"Battery drains too fast, not worth the price",1,2025-06-02
FB036505,CUST038752,P0462,Super fast delivery and genuine product,5,2024-07-23
FB036506,CUST015761,P0565,Warranty claim process was very slow,2,2024-05-21
FB036507,CUST002632,P0592,Build quality and after-sales support are great,4,2025-10-03
FB036508,CUST015949,P0436,Super fast delivery and genuine product,4,2025-10-07
FB036509,CUST042503,P0334,"Great value for money, battery life is superb",4,2024-12-05
FB036510,CUST007144,P0312,"Excellent phone, camera quality is amazing",5,2024-07-20
FB036511,CUST043846,P0185,"Great value for money, battery life is superb",5,2024-07-15
FB036512,CUST008678,P0406,Warranty claim process was very slow,2,2026-02-16
FB036513,CUST047584,P0481,"Average performance, heats up a bit while gaming",3,2026-06-26
FB036514,CUST032831,P0492,Super fast delivery and genuine product,4,2025-05-15
FB036515,CUST041251,P0546,"Very happy with the purchase, smooth experience",4,2025-05-20
FB036516,CUST036474,P0173,"Battery drains too fast, not worth the price",2,2024-03-18
FB036517,CUST027801,P0090,"Phone is okay, expected slightly better battery",3,2024-12-29
FB036518,CUST027645,P0076,"Average performance, heats up a bit while gaming",3,2025-09-24
FB036519,CUST048063,P0512,Warranty claim process was very slow,1,2024-08-16
FB036520,CUST036085,P0042,"Excellent phone, camera quality is amazing",4,2025-12-19
FB036521,CUST031359,P0197,Warranty claim process was very slow,1,2023-10-21
FB036522,CUST041026,P0539,"Excellent phone, camera quality is amazing",4,2026-02-05
FB036523,CUST046162,P0556,Warranty claim process was very slow,2,2023-08-01
FB036524,CUST036322,P0097,Loved the display and performance,5,2024-08-13
FB036525,CUST001850,P0062,Build quality and after-sales support are great,4,2025-01-07
FB036526,CUST048973,P0504,Loved the display and performance,5,2024-04-30
FB036527,CUST040490,P0545,"Excellent phone, camera quality is amazing",5,2024-10-13
FB036528,CUST036605,P0092,"Received a scratched unit, very disappointed",2,2024-01-28
FB036529,CUST036921,P0130,"Poor packaging, box was damaged on arrival",2,2025-06-13
FB036530,CUST003875,P0272,Loved the display and performance,5,2026-04-02
FB036531,CUST045787,P0088,"Excellent phone, camera quality is amazing",4,2024-03-20
FB036532,CUST010198,P0263,"Great value for money, battery life is superb",4,2024-11-20
FB036533,CUST007308,P0170,"Excellent phone, camera quality is amazing",5,2023-08-27
FB036534,CUST001127,P0127,"Great value for money, battery life is superb",5,2024-10-11
FB036535,CUST007222,P0220,Loved the display and performance,5,2025-06-30
FB036536,CUST045321,P0598,Super fast delivery and genuine product,4,2023-08-23
FB036537,CUST024450,P0001,"Great value for money, battery life is superb",4,2024-03-02
FB036538,CUST030633,P0490,Loved the display and performance,5,2025-08-10
FB036539,CUST026419,P0541,"Very happy with the purchase, smooth experience",4,2023-11-11
FB036540,CUST039950,P0098,"Excellent phone, camera quality is amazing",5,2025-09-16
FB036541,CUST023090,P0324,"Received a scratched unit, very disappointed",2,2026-02-19
FB036542,CUST008663,P0070,Loved the display and performance,4,2024-03-08
FB036543,CUST015524,P0180,"Very happy with the purchase, smooth experience",5,2025-12-29
FB036544,CUST005074,P0105,"Phone hung frequently, had to get it exchanged",2,2023-09-30
FB036545,CUST034314,P0481,"Excellent phone, camera quality is amazing",5,2024-08-22
FB036546,CUST044141,P0558,"Great value for money, battery life is superb",4,2025-07-15
FB036547,CUST028203,P0595,Loved the display and performance,4,2024-04-04
FB036548,CUST021521,P0323,"Phone hung frequently, had to get it exchanged",2,2026-01-10
FB036549,CUST024872,P0124,Warranty claim process was very slow,1,2026-05-25
FB036550,CUST032932,P0099,Super fast delivery and genuine product,4,2026-03-24
FB036551,CUST043396,P0122,Super fast delivery and genuine product,5,2024-12-05
FB036552,CUST031511,P0052,Warranty claim process was very slow,2,2026-05-12
FB036553,CUST001664,P0446,"It's fine, delivery took a couple of extra days",3,2025-09-03
FB036554,CUST005369,P0265,Build quality and after-sales support are great,5,2024-02-18
FB036555,CUST043258,P0175,"Received a scratched unit, very disappointed",1,2024-03-22
FB036556,CUST024692,P0524,"Poor packaging, box was damaged on arrival",2,2023-11-19
FB036557,CUST026382,P0142,"Phone is okay, expected slightly better battery",3,2025-01-30
FB036558,CUST022458,P0512,Super fast delivery and genuine product,5,2025-06-10
FB036559,CUST039847,P0263,Super fast delivery and genuine product,4,2023-08-08
FB036560,CUST033074,P0555,"It's fine, delivery took a couple of extra days",3,2025-07-04
FB036561,CUST011826,P0172,Super fast delivery and genuine product,4,2023-10-12
FB036562,CUST008952,P0570,"Average performance, heats up a bit while gaming",3,2023-08-05
FB036563,CUST023067,P0252,Loved the display and performance,5,2025-08-20
